ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=51b4480aad895162679e7e7466c71a3e,Quantitative Research Intern,서울,,languages (C++ and Python preferred) Able... 예정자 우수한 학업 성적 프로그래밍 언어에 익숙한 분 (C++ 및 Python 선호) 영어로 의사소통이 가능하신 분 글로벌 금융 시장에 대해 배우려는...
https://kr.indeed.com/viewjob?jk=51b4480aad895162d364360d1e0368e3,Python 기반 빅데이터 처리 개발자,서울 서초구,,인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=51b4480aad8951625133adebeb209d23,AI 모빌리티 서비스의 미래 함께 열어갈 우수한 인재 찾습니다.,성남 분당구,,인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL
https://kr.indeed.com/viewjob?jk=51b4480aad89516244e9ac7f0f94e784,한국필립모리스 2022년 상반기 수시,서울 영등포구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 용프로그래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>펌웨어·어셈블러|인터...
https://kr.indeed.com/viewjob?jk=51b4480aad895162a28cfcec0a3ee874,LG이노텍 AI/BigData 석박사 신입사원/산학장학생,서울 강서구,,"머신러닝/딥러닝 프레임워크 활용 스킬( Python, PyTorch 등) - SW 프로그래밍 스킬( Python, C/C++ 등) - DB 활용 스킬... Python, PyTorch 등) - SW 프로그래밍 스킬( Python..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162058e9510f9548e49,인공지능(딥러닝) 로봇 자동화 소프트웨어 개발자(Python우대),서울 성수동1가,"연봉 30,000,000원 - 40,000,000원","근무조건 정규직 급여 3000~4000만원 직접입력 | 탄력근무제 서울 성동구, 서울 광진구 지하철 서울2호선 뚝섬역 지원자격 신입, 경력 무관, 경력무관 학력무관 우대조건 제대군인, 해당업무 근무경험 기업정보..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162d158e683dc0b7500,파이썬 개발자 초중급 이상,서울 서초구,,전형 접수방법 채용시 접수방법: 인크루트 채용시스템 접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=51b4480aad8951624cf24d3dd5919469,딥러닝 기반 Computer Vision 개발자,서울 중구,,"머신 러닝, 컴퓨터 비전 기술 이해도 및 구현 역량한 가지 이상의 AI 라이브러리 및 플랫폼에 대한 깊은 경험 Python, C/C++ 기반 OpenCV 로직 개발 경험Open Source 단순 활용을 넘어 기능 개발 및 버그..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162f10f40f07ee55b7d,[진행중] 빅데이터사업부 전문직(데이터 사이언티스트) 채용공고,서울 회현동,,"컴퓨터공학)/수학/통계 관련 전공자 - 은행, 카드, 보험 등 금융 데이터 활용 분석 경험 보유자 - Python/R/Java 등 분석 및 프로그래밍 언어 사용 경험자 - 상품 추천, 이탈 예측, VOC 분석(STT..."
https://kr.indeed.com/viewjob?jk=51b4480aad8951626039166822dfd1c1,한글과컴퓨터 2022년 신입/경력직 수시,성남 분당구,,응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>UNIX·LINUX... 통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임...
